# STATION: G3425
# STATION NAME: GW3425 SAN MARCOS
# LATITUDE: 29.89283
# LONGITUDE: -97.93133
# ELEVATION [ft]: 603.0
# STATE: TX
Station_ID, Date_Time, altimeter_set_1,air_temp_set_1,relative_humidity_set_1,wind_speed_set_1,wind_direction_set_1,wind_gust_set_1,solar_radiation_set_1,precip_accum_24_hour_set_1,precip_accum_since_local_midnight_set_1,wind_chill_set_1d,wind_cardinal_direction_set_1d,heat_index_set_1d,dew_point_temperature_set_1d,pressure_set_1d,sea_level_pressure_set_1d
,,INHG,Fahrenheit,%,Miles/hour,Degrees,Miles/hour,W/m**2,Inches,Inches,Fahrenheit,code,Fahrenheit,Fahrenheit,INHG,INHG
G3425,05/29/2023 00:38 CDT,29.98,71.0,85.0,0.0,,1.0,0.0,0.0,0.0,,,,66.24,29.33,29.96
G3425,05/29/2023 00:48 CDT,29.98,71.0,85.0,0.0,,0.0,0.0,0.0,0.0,,,,66.24,29.33,29.96
G3425,05/29/2023 00:58 CDT,29.98,71.0,85.0,0.0,,0.0,0.0,0.0,0.0,,,,66.24,29.33,29.96
G3425,05/29/2023 01:08 CDT,29.97,70.0,86.0,1.0,203.0,1.0,0.0,0.0,0.0,,SSW,,65.6,29.32,29.95
G3425,05/29/2023 01:18 CDT,29.97,70.0,87.0,0.0,,0.0,0.0,0.0,0.0,,,,65.93,29.32,29.95
G3425,05/29/2023 01:28 CDT,29.97,70.0,87.0,0.0,,0.0,0.0,0.0,0.0,,,,65.93,29.32,29.95
G3425,05/29/2023 01:38 CDT,29.97,70.0,88.0,0.0,,0.0,0.0,0.0,0.0,,,,66.26,29.32,29.95
G3425,05/29/2023 01:48 CDT,29.97,69.0,88.0,0.0,,1.0,0.0,0.0,0.0,,,,65.28,29.32,29.95
G3425,05/29/2023 01:58 CDT,29.98,69.0,89.0,0.0,,1.0,0.0,0.0,0.0,,,,65.6,29.33,29.96
G3425,05/29/2023 02:08 CDT,29.98,69.0,89.0,0.0,,0.0,0.0,0.0,0.0,,,,65.6,29.33,29.96
G3425,05/29/2023 02:18 CDT,29.98,69.0,89.0,0.0,,0.0,0.0,0.0,0.0,,,,65.6,29.33,29.96
G3425,05/29/2023 02:28 CDT,29.98,69.0,90.0,0.0,,0.0,0.0,0.0,0.0,,,,65.93,29.33,29.96
G3425,05/29/2023 02:38 CDT,29.97,69.0,90.0,0.0,,0.0,0.0,0.0,0.0,,,,65.93,29.32,29.95
G3425,05/29/2023 02:48 CDT,29.97,69.0,90.0,0.0,,0.0,0.0,0.0,0.0,,,,65.93,29.32,29.95
G3425,05/29/2023 02:58 CDT,29.97,69.0,91.0,0.0,,0.0,0.0,0.0,0.0,,,,66.25,29.32,29.95
G3425,05/29/2023 03:08 CDT,29.97,69.0,91.0,0.0,,2.0,0.0,0.0,0.0,,,,66.25,29.32,29.95
G3425,05/29/2023 03:18 CDT,29.96,69.0,90.0,0.0,,1.0,0.0,0.0,0.0,,,,65.93,29.31,29.94
G3425,05/29/2023 03:28 CDT,29.96,70.0,88.0,0.0,,0.0,0.0,0.0,0.0,,,,66.26,29.31,29.94
G3425,05/29/2023 03:38 CDT,29.97,70.0,88.0,0.0,,0.0,0.0,0.0,0.0,,,,66.26,29.32,29.95
G3425,05/29/2023 03:48 CDT,29.96,69.0,88.0,0.0,,1.0,0.0,0.0,0.0,,,,65.28,29.31,29.94
G3425,05/29/2023 03:58 CDT,29.96,69.0,89.0,0.0,,0.0,0.0,0.0,0.0,,,,65.6,29.31,29.94
G3425,05/29/2023 04:08 CDT,29.96,69.0,89.0,0.0,,0.0,0.0,0.0,0.0,,,,65.6,29.31,29.94
G3425,05/29/2023 04:18 CDT,29.96,69.0,89.0,1.0,45.0,1.0,0.0,0.0,0.0,,NE,,65.6,29.31,29.94
G3425,05/29/2023 04:28 CDT,29.96,68.0,89.0,1.0,45.0,1.0,0.0,0.0,0.0,,NE,,64.62,29.31,29.95
G3425,05/29/2023 04:38 CDT,29.96,68.0,89.0,0.0,,1.0,0.0,0.0,0.0,,,,64.62,29.31,29.95
G3425,05/29/2023 04:48 CDT,29.96,68.0,89.0,0.0,,0.0,0.0,0.0,0.0,,,,64.62,29.31,29.95
G3425,05/29/2023 04:58 CDT,29.96,68.0,90.0,0.0,,0.0,0.0,0.0,0.0,,,,64.94,29.31,29.95
G3425,05/29/2023 05:08 CDT,29.96,67.0,90.0,0.0,,0.0,0.0,0.0,0.0,,,,63.95,29.31,29.95
G3425,05/29/2023 05:18 CDT,29.96,67.0,91.0,2.0,45.0,3.0,0.0,0.0,0.0,,NE,,64.27,29.31,29.95
G3425,05/29/2023 05:28 CDT,29.96,68.0,91.0,1.0,0.0,2.0,0.0,0.0,0.0,,N,,65.26,29.31,29.95
G3425,05/29/2023 05:38 CDT,29.96,68.0,91.0,2.0,23.0,2.0,0.0,0.0,0.0,,NNE,,65.26,29.31,29.95
G3425,05/29/2023 05:48 CDT,29.97,68.0,90.0,0.0,,0.0,0.0,0.0,0.0,,,,64.94,29.32,29.96
G3425,05/29/2023 05:58 CDT,29.97,68.0,90.0,0.0,,0.0,0.0,0.0,0.0,,,,64.94,29.32,29.96
G3425,05/29/2023 06:08 CDT,29.97,67.0,91.0,0.0,,0.0,0.0,0.0,0.0,,,,64.27,29.32,29.96
G3425,05/29/2023 06:19 CDT,29.97,67.0,91.0,0.0,,0.0,0.0,0.0,0.0,,,,64.27,29.32,29.96
G3425,05/29/2023 06:28 CDT,29.98,67.0,92.0,0.0,,0.0,0.0,0.0,0.0,,,,64.58,29.33,29.97
G3425,05/29/2023 06:38 CDT,29.98,67.0,92.0,0.0,,0.0,5.0,0.0,0.0,,,,64.58,29.33,29.97
G3425,05/29/2023 06:48 CDT,29.98,67.0,92.0,0.0,,0.0,12.0,0.0,0.0,,,,64.58,29.33,29.97
G3425,05/29/2023 06:58 CDT,29.98,67.0,93.0,0.0,,0.0,18.0,0.0,0.0,,,,64.9,29.33,29.97
G3425,05/29/2023 07:08 CDT,29.98,67.0,93.0,0.0,,0.0,26.0,0.0,0.0,,,,64.9,29.33,29.97
G3425,05/29/2023 07:18 CDT,29.98,68.0,93.0,0.0,,0.0,32.0,0.0,0.0,,,,65.89,29.33,29.97
G3425,05/29/2023 07:28 CDT,29.99,68.0,93.0,0.0,,0.0,42.0,0.0,0.0,,,,65.89,29.34,29.98
G3425,05/29/2023 07:38 CDT,29.99,68.0,93.0,0.0,,0.0,53.0,0.0,0.0,,,,65.89,29.34,29.98
G3425,05/29/2023 07:48 CDT,29.99,69.0,93.0,0.0,,0.0,54.0,0.0,0.0,,,,66.88,29.34,29.97
G3425,05/29/2023 07:58 CDT,30.0,69.0,93.0,0.0,,0.0,70.0,0.0,0.0,,,,66.88,29.35,29.98
G3425,05/29/2023 08:08 CDT,29.99,69.0,92.0,0.0,,0.0,118.0,0.0,0.0,,,,66.56,29.34,29.97
G3425,05/29/2023 08:18 CDT,29.99,70.0,92.0,0.0,,0.0,236.0,0.0,0.0,,,,67.56,29.34,29.97
G3425,05/29/2023 08:28 CDT,29.99,72.0,90.0,0.0,,1.0,242.0,0.0,0.0,,,,68.89,29.34,29.97
G3425,05/29/2023 08:38 CDT,29.99,73.0,86.0,1.0,68.0,2.0,258.0,0.0,0.0,,ENE,,68.55,29.34,29.97
G3425,05/29/2023 08:48 CDT,29.99,74.0,85.0,0.0,,1.0,304.0,0.0,0.0,,,,69.19,29.34,29.97
G3425,05/29/2023 08:58 CDT,29.99,75.0,84.0,0.0,,1.0,359.0,0.0,0.0,,,,69.82,29.34,29.97
G3425,05/29/2023 09:08 CDT,29.99,75.0,82.0,0.0,,1.0,237.0,0.0,0.0,,,,69.11,29.34,29.97
G3425,05/29/2023 09:18 CDT,29.99,76.0,82.0,1.0,158.0,2.0,243.0,0.0,0.0,,SSE,,70.09,29.34,29.97
G3425,05/29/2023 09:28 CDT,30.0,76.0,79.0,1.0,113.0,2.0,241.0,0.0,0.0,,ESE,,69.0,29.35,29.98
G3425,05/29/2023 09:38 CDT,29.99,76.0,79.0,0.0,,0.0,223.0,0.0,0.0,,,,69.0,29.34,29.97
G3425,05/29/2023 09:48 CDT,29.99,77.0,79.0,0.0,,1.0,229.0,0.0,0.0,,,,69.97,29.34,29.97
G3425,05/29/2023 09:58 CDT,29.99,77.0,77.0,1.0,113.0,3.0,241.0,0.0,0.0,,ESE,,69.22,29.34,29.97
G3425,05/29/2023 10:08 CDT,29.99,77.0,78.0,2.0,225.0,2.0,198.0,0.0,0.0,,SW,,69.6,29.34,29.97
G3425,05/29/2023 10:18 CDT,29.99,77.0,80.0,1.0,225.0,2.0,160.0,0.0,0.0,,SW,,70.34,29.34,29.97
G3425,05/29/2023 10:28 CDT,29.99,77.0,80.0,1.0,158.0,2.0,404.0,0.0,0.0,,SSE,,70.34,29.34,29.97
G3425,05/29/2023 10:38 CDT,29.99,78.0,78.0,2.0,135.0,5.0,631.0,0.0,0.0,,SE,,70.57,29.34,29.96
G3425,05/29/2023 10:48 CDT,29.99,79.0,77.0,1.0,158.0,2.0,485.0,0.0,0.0,,SSE,,71.16,29.34,29.96
G3425,05/29/2023 10:58 CDT,29.98,80.0,70.0,1.0,135.0,3.0,503.0,0.0,0.0,,SE,,69.33,29.33,29.95
G3425,05/29/2023 11:08 CDT,29.98,81.0,70.0,2.0,225.0,3.0,809.0,0.0,0.0,,SW,84.63,70.29,29.33,29.95
G3425,05/29/2023 11:18 CDT,29.98,82.0,70.0,2.0,135.0,3.0,785.0,0.0,0.0,,SE,86.44,71.25,29.33,29.95
G3425,05/29/2023 11:28 CDT,29.97,82.0,67.0,3.0,135.0,5.99,809.0,0.0,0.0,,SE,85.8,69.96,29.32,29.94
G3425,05/29/2023 11:38 CDT,29.97,81.0,68.0,2.0,68.0,3.0,271.0,0.0,0.0,,ENE,84.29,69.44,29.32,29.94
G3425,05/29/2023 11:48 CDT,29.97,81.0,68.0,3.0,90.0,8.0,406.0,0.0,0.0,,E,84.29,69.44,29.32,29.94
G3425,05/29/2023 11:58 CDT,29.97,81.0,67.0,2.0,225.0,2.0,988.0,0.0,0.0,,SW,84.13,69.0,29.32,29.94
G3425,05/29/2023 12:08 CDT,29.97,82.0,66.0,1.0,180.0,2.0,455.0,0.0,0.0,,S,85.59,69.52,29.32,29.94
G3425,05/29/2023 12:18 CDT,29.97,83.0,63.0,2.0,90.0,3.0,615.0,0.0,0.0,,E,86.61,69.11,29.32,29.94
G3425,05/29/2023 12:28 CDT,29.97,82.0,59.0,1.0,45.0,2.0,585.0,0.0,0.0,,NE,84.25,66.26,29.32,29.94
G3425,05/29/2023 12:38 CDT,29.97,82.0,62.0,2.0,90.0,4.0,508.0,0.0,0.0,,E,84.8,67.7,29.32,29.94
G3425,05/29/2023 12:48 CDT,29.97,82.0,62.0,1.0,135.0,2.0,399.0,0.0,0.0,,SE,84.8,67.7,29.32,29.94
G3425,05/29/2023 12:58 CDT,29.97,83.0,62.0,3.0,270.0,5.0,1000.0,0.0,0.0,,W,86.37,68.64,29.32,29.94
G3425,05/29/2023 13:08 CDT,29.97,84.0,57.0,4.0,90.0,5.0,851.0,0.0,0.0,,E,86.75,67.15,29.32,29.94
G3425,05/29/2023 13:18 CDT,29.97,83.0,59.0,1.0,180.0,4.0,960.0,0.0,0.0,,S,85.69,67.2,29.32,29.94
G3425,05/29/2023 13:28 CDT,29.96,83.0,60.0,3.0,158.0,5.0,947.0,0.0,0.0,,SSE,85.92,67.69,29.31,29.93
G3425,05/29/2023 13:38 CDT,29.96,84.0,58.0,4.0,68.0,5.99,990.0,0.0,0.0,,ENE,87.0,67.65,29.31,29.93
G3425,05/29/2023 13:48 CDT,29.96,84.0,57.0,2.0,113.0,3.0,933.0,0.0,0.0,,ESE,86.75,67.15,29.31,29.93
G3425,05/29/2023 13:58 CDT,29.96,85.0,54.0,3.0,180.0,4.0,919.0,0.0,0.0,,S,87.5,66.52,29.31,29.93
G3425,05/29/2023 14:08 CDT,29.96,86.0,51.0,2.0,135.0,2.0,897.0,0.0,0.0,,SE,88.18,65.8,29.31,29.92
G3425,05/29/2023 14:18 CDT,29.95,86.0,51.0,3.0,90.0,4.0,942.0,0.0,0.0,,E,88.18,65.8,29.3,29.91
G3425,05/29/2023 14:28 CDT,29.95,84.0,54.0,2.0,113.0,3.0,923.0,0.0,0.0,,ESE,86.02,65.59,29.3,29.92
G3425,05/29/2023 14:38 CDT,29.95,85.0,54.0,2.0,135.0,4.0,884.0,0.0,0.0,,SE,87.5,66.52,29.3,29.92
G3425,05/29/2023 14:48 CDT,29.94,84.0,56.0,4.0,68.0,4.0,900.0,0.0,0.0,,ENE,86.5,66.63,29.29,29.91
G3425,05/29/2023 14:58 CDT,29.94,84.0,56.0,3.0,90.0,4.0,462.0,0.0,0.0,,E,86.5,66.63,29.29,29.91
G3425,05/29/2023 15:08 CDT,29.94,83.0,57.0,2.0,68.0,3.0,397.0,0.0,0.0,,ENE,85.26,66.21,29.29,29.91
G3425,05/29/2023 15:18 CDT,29.94,84.0,55.0,4.0,135.0,5.99,645.0,0.0,0.0,,SE,86.26,66.11,29.29,29.91
G3425,05/29/2023 15:28 CDT,29.93,85.0,56.0,4.0,90.0,8.0,889.0,0.0,0.0,,E,88.06,67.57,29.28,29.9
G3425,05/29/2023 15:38 CDT,29.93,84.0,54.0,5.99,135.0,8.0,524.0,0.0,0.0,,SE,86.02,65.59,29.28,29.9
G3425,05/29/2023 15:48 CDT,29.93,83.0,55.0,4.0,68.0,5.99,585.0,0.0,0.0,,ENE,84.85,65.18,29.28,29.9
G3425,05/29/2023 15:59 CDT,29.92,84.0,55.0,3.0,90.0,5.0,483.0,0.0,0.0,,E,86.26,66.11,29.27,29.89
G3425,05/29/2023 16:08 CDT,29.92,83.0,55.0,2.0,113.0,3.0,239.0,0.0,0.0,,ESE,84.85,65.18,29.27,29.89
G3425,05/29/2023 16:18 CDT,29.92,83.0,57.0,1.0,135.0,3.0,279.0,0.0,0.0,,SE,85.26,66.21,29.27,29.89
G3425,05/29/2023 16:28 CDT,29.91,83.0,55.0,2.0,203.0,3.0,408.0,0.0,0.0,,SSW,84.85,65.18,29.26,29.88
G3425,05/29/2023 16:38 CDT,29.9,84.0,55.0,2.0,68.0,2.0,229.0,0.0,0.0,,ENE,86.26,66.11,29.25,29.87
G3425,05/29/2023 16:48 CDT,29.91,83.0,55.0,1.0,68.0,3.0,244.0,0.0,0.0,,ENE,84.85,65.18,29.26,29.88
G3425,05/29/2023 16:58 CDT,29.91,83.0,56.0,0.0,,1.0,248.0,0.0,0.0,,,85.06,65.7,29.26,29.88
G3425,05/29/2023 17:08 CDT,29.91,83.0,55.0,0.0,,1.0,202.0,0.0,0.0,,,84.85,65.18,29.26,29.88
G3425,05/29/2023 17:18 CDT,29.91,83.0,56.0,1.0,203.0,2.0,197.0,0.0,0.0,,SSW,85.06,65.7,29.26,29.88
G3425,05/29/2023 17:28 CDT,29.9,83.0,56.0,2.0,113.0,3.0,193.0,0.0,0.0,,ESE,85.06,65.7,29.25,29.87
G3425,05/29/2023 17:38 CDT,29.9,83.0,54.0,2.0,113.0,4.0,193.0,0.0,0.0,,ESE,84.65,64.65,29.25,29.87
G3425,05/29/2023 17:48 CDT,29.89,83.0,57.0,2.0,68.0,4.0,178.0,0.0,0.0,,ENE,85.26,66.21,29.24,29.86
G3425,05/29/2023 17:58 CDT,29.89,83.0,59.0,1.0,158.0,1.0,169.0,0.0,0.0,,SSE,85.69,67.2,29.24,29.86
G3425,05/29/2023 18:08 CDT,29.9,83.0,57.0,2.0,113.0,3.0,167.0,0.0,0.0,,ESE,85.26,66.21,29.25,29.87
G3425,05/29/2023 18:18 CDT,29.9,83.0,58.0,0.0,,0.0,151.0,0.0,0.0,,,85.48,66.71,29.25,29.87
G3425,05/29/2023 18:28 CDT,29.9,83.0,58.0,0.0,,1.0,162.0,0.0,0.0,,,85.48,66.71,29.25,29.87
G3425,05/29/2023 18:38 CDT,29.9,83.0,59.0,1.0,113.0,2.0,147.0,0.0,0.0,,ESE,85.69,67.2,29.25,29.87
G3425,05/29/2023 18:48 CDT,29.9,82.0,60.0,3.0,113.0,5.0,116.0,0.0,0.0,,ESE,84.43,66.75,29.25,29.87
G3425,05/29/2023 18:58 CDT,29.9,82.0,62.0,2.0,135.0,3.0,105.0,0.0,0.0,,SE,84.8,67.7,29.25,29.87
G3425,05/29/2023 19:08 CDT,29.91,81.0,64.0,1.0,113.0,2.0,88.0,0.0,0.0,,ESE,83.66,67.67,29.26,29.88
G3425,05/29/2023 19:18 CDT,29.91,81.0,66.0,1.0,68.0,2.0,67.0,0.0,0.0,,ENE,83.97,68.56,29.26,29.88
G3425,05/29/2023 19:28 CDT,29.91,81.0,66.0,0.0,,1.0,54.0,0.0,0.0,,,83.97,68.56,29.26,29.88
G3425,05/29/2023 19:38 CDT,29.91,80.0,67.0,1.0,113.0,3.0,49.0,0.0,0.0,,ESE,,68.05,29.26,29.88
G3425,05/29/2023 19:48 CDT,29.91,79.0,67.0,0.0,,1.0,37.0,0.0,0.0,,,,67.09,29.26,29.88
G3425,05/29/2023 19:58 CDT,29.91,79.0,68.0,0.0,,0.0,32.0,0.0,0.0,,,,67.52,29.26,29.88
G3425,05/29/2023 20:08 CDT,29.91,79.0,66.0,2.0,180.0,3.0,26.0,0.0,0.0,,S,,66.66,29.26,29.88
G3425,05/29/2023 20:18 CDT,29.91,78.0,67.0,0.0,,1.0,9.0,0.0,0.0,,,,66.13,29.26,29.88
G3425,05/29/2023 20:28 CDT,29.91,78.0,68.0,0.0,,0.0,0.0,0.0,0.0,,,,66.56,29.26,29.88
G3425,05/29/2023 20:38 CDT,29.91,77.0,68.0,0.0,,0.0,0.0,0.0,0.0,,,,65.61,29.26,29.89
G3425,05/29/2023 20:48 CDT,29.91,77.0,71.0,0.0,,0.0,0.0,0.0,0.0,,,,66.85,29.26,29.89
G3425,05/29/2023 20:58 CDT,29.91,76.0,73.0,0.0,,0.0,0.0,0.0,0.0,,,,66.7,29.26,29.89
G3425,05/29/2023 21:08 CDT,29.91,76.0,73.0,0.0,,0.0,0.0,0.0,0.0,,,,66.7,29.26,29.89
G3425,05/29/2023 21:18 CDT,29.92,76.0,74.0,0.0,,1.0,0.0,0.0,0.0,,,,67.09,29.27,29.9
G3425,05/29/2023 21:28 CDT,29.92,76.0,74.0,2.0,135.0,4.0,0.0,0.0,0.0,,SE,,67.09,29.27,29.9
G3425,05/29/2023 21:38 CDT,29.92,76.0,75.0,0.0,,1.0,0.0,0.0,0.0,,,,67.48,29.27,29.9
G3425,05/29/2023 21:48 CDT,29.93,75.0,77.0,1.0,225.0,1.0,0.0,0.0,0.0,,SW,,67.28,29.28,29.91
G3425,05/29/2023 21:58 CDT,29.93,74.0,78.0,1.0,225.0,2.0,0.0,0.0,0.0,,SW,,66.68,29.28,29.91
G3425,05/29/2023 22:08 CDT,29.93,74.0,78.0,1.0,203.0,2.0,0.0,0.0,0.0,,SSW,,66.68,29.28,29.91
G3425,05/29/2023 22:18 CDT,29.93,74.0,79.0,0.0,,1.0,0.0,0.0,0.0,,,,67.05,29.28,29.91
G3425,05/29/2023 22:28 CDT,29.94,73.0,80.0,0.0,,1.0,0.0,0.0,0.0,,,,66.44,29.29,29.92
G3425,05/29/2023 22:38 CDT,29.94,73.0,81.0,0.0,,1.0,0.0,0.0,0.0,,,,66.8,29.29,29.92
G3425,05/29/2023 22:48 CDT,29.94,73.0,82.0,1.0,225.0,2.0,0.0,0.0,0.0,,SW,,67.16,29.29,29.92
G3425,05/29/2023 22:58 CDT,29.94,73.0,83.0,1.0,225.0,2.0,0.0,0.0,0.0,,SW,,67.51,29.29,29.92
G3425,05/29/2023 23:08 CDT,29.94,72.0,84.0,0.0,,1.0,0.0,0.0,0.0,,,,66.88,29.29,29.92
G3425,05/29/2023 23:18 CDT,29.94,72.0,84.0,0.0,,0.0,0.0,0.0,0.0,,,,66.88,29.29,29.92
G3425,05/29/2023 23:28 CDT,29.95,72.0,86.0,0.0,,0.0,0.0,0.0,0.0,,,,67.56,29.3,29.93
G3425,05/29/2023 23:38 CDT,29.95,71.0,86.0,1.0,225.0,1.0,0.0,0.0,0.0,,SW,,66.58,29.3,29.93
G3425,05/29/2023 23:48 CDT,29.95,71.0,87.0,1.0,225.0,1.0,0.0,0.0,0.0,,SW,,66.92,29.3,29.93
G3425,05/29/2023 23:58 CDT,29.95,71.0,86.0,0.0,,1.0,0.0,0.0,0.0,,,,66.58,29.3,29.93
G3425,05/30/2023 00:08 CDT,29.96,71.0,87.0,1.0,225.0,2.0,0.0,0.0,0.0,,SW,,66.92,29.31,29.94
G3425,05/30/2023 00:18 CDT,29.95,70.0,88.0,0.0,,0.0,0.0,0.0,0.0,,,,66.26,29.3,29.93
G3425,05/30/2023 00:28 CDT,29.96,70.0,87.0,0.0,,0.0,0.0,0.0,0.0,,,,65.93,29.31,29.94
G3425,05/30/2023 00:38 CDT,29.95,70.0,88.0,0.0,,0.0,0.0,0.0,0.0,,,,66.26,29.3,29.93
G3425,05/30/2023 00:48 CDT,29.95,69.0,88.0,0.0,,0.0,0.0,0.0,0.0,,,,65.28,29.3,29.93
G3425,05/30/2023 00:58 CDT,29.95,69.0,88.0,0.0,,1.0,0.0,0.0,0.0,,,,65.28,29.3,29.93
G3425,05/30/2023 01:08 CDT,29.95,69.0,89.0,0.0,,1.0,0.0,0.0,0.0,,,,65.6,29.3,29.93
G3425,05/30/2023 01:18 CDT,29.94,69.0,89.0,0.0,,0.0,0.0,0.0,0.0,,,,65.6,29.29,29.92
G3425,05/30/2023 01:28 CDT,29.94,68.0,89.0,0.0,,0.0,0.0,0.0,0.0,,,,64.62,29.29,29.93
G3425,05/30/2023 01:38 CDT,29.94,68.0,90.0,0.0,,0.0,0.0,0.0,0.0,,,,64.94,29.29,29.93
G3425,05/30/2023 01:48 CDT,29.93,68.0,90.0,0.0,,0.0,0.0,0.0,0.0,,,,64.94,29.28,29.92
G3425,05/30/2023 01:58 CDT,29.93,67.0,91.0,0.0,,0.0,0.0,0.0,0.0,,,,64.27,29.28,29.92
G3425,05/30/2023 02:08 CDT,29.93,67.0,92.0,0.0,,0.0,0.0,0.0,0.0,,,,64.58,29.28,29.92
G3425,05/30/2023 02:18 CDT,29.93,67.0,92.0,1.0,68.0,1.0,0.0,0.0,0.0,,ENE,,64.58,29.28,29.92
G3425,05/30/2023 02:28 CDT,29.93,67.0,91.0,0.0,,0.0,0.0,0.0,0.0,,,,64.27,29.28,29.92
G3425,05/30/2023 02:38 CDT,29.93,67.0,92.0,0.0,,0.0,0.0,0.0,0.0,,,,64.58,29.28,29.92
G3425,05/30/2023 02:48 CDT,29.93,66.0,92.0,0.0,,0.0,0.0,0.0,0.0,,,,63.59,29.28,29.92
G3425,05/30/2023 02:58 CDT,29.92,66.0,92.0,0.0,,0.0,0.0,0.0,0.0,,,,63.59,29.27,29.91
G3425,05/30/2023 03:08 CDT,29.93,66.0,92.0,0.0,,0.0,0.0,0.0,0.0,,,,63.59,29.28,29.92
G3425,05/30/2023 03:18 CDT,29.92,65.0,92.0,0.0,,0.0,0.0,0.0,0.0,,,,62.6,29.27,29.91
G3425,05/30/2023 03:28 CDT,29.92,65.0,93.0,0.0,,0.0,0.0,0.0,0.0,,,,62.91,29.27,29.91
G3425,05/30/2023 03:38 CDT,29.92,65.0,93.0,0.0,,0.0,0.0,0.0,0.0,,,,62.91,29.27,29.91
G3425,05/30/2023 03:48 CDT,29.92,65.0,93.0,0.0,,0.0,0.0,0.0,0.0,,,,62.91,29.27,29.91
G3425,05/30/2023 03:58 CDT,29.93,65.0,93.0,0.0,,0.0,0.0,0.0,0.0,,,,62.91,29.28,29.92
G3425,05/30/2023 04:08 CDT,29.93,65.0,93.0,0.0,,1.0,0.0,0.0,0.0,,,,62.91,29.28,29.92
G3425,05/30/2023 04:18 CDT,29.93,65.0,93.0,0.0,,1.0,0.0,0.0,0.0,,,,62.91,29.28,29.92
G3425,05/30/2023 04:28 CDT,29.93,64.0,93.0,0.0,,0.0,0.0,0.0,0.0,,,,61.92,29.28,29.92
G3425,05/30/2023 04:38 CDT,29.93,64.0,93.0,0.0,,0.0,0.0,0.0,0.0,,,,61.92,29.28,29.92
G3425,05/30/2023 04:48 CDT,29.93,64.0,93.0,0.0,,0.0,0.0,0.0,0.0,,,,61.92,29.28,29.92
G3425,05/30/2023 04:58 CDT,29.92,64.0,94.0,0.0,,0.0,0.0,0.0,0.0,,,,62.22,29.27,29.91
G3425,05/30/2023 05:08 CDT,29.92,64.0,93.0,0.0,,0.0,0.0,0.0,0.0,,,,61.92,29.27,29.91
G3425,05/30/2023 05:18 CDT,29.92,64.0,94.0,0.0,,0.0,0.0,0.0,0.0,,,,62.22,29.27,29.91
G3425,05/30/2023 05:28 CDT,29.92,64.0,94.0,0.0,,1.0,0.0,0.0,0.0,,,,62.22,29.27,29.91
G3425,05/30/2023 05:38 CDT,29.92,64.0,94.0,2.0,315.0,3.0,0.0,0.0,0.0,,NW,,62.22,29.27,29.91
G3425,05/30/2023 05:48 CDT,29.93,64.0,95.0,0.0,,0.0,0.0,0.0,0.0,,,,62.53,29.28,29.92
G3425,05/30/2023 05:58 CDT,29.93,64.0,94.0,0.0,,1.0,0.0,0.0,0.0,,,,62.22,29.28,29.92
G3425,05/30/2023 06:08 CDT,29.93,64.0,94.0,0.0,,0.0,0.0,0.0,0.0,,,,62.22,29.28,29.92
G3425,05/30/2023 06:18 CDT,29.93,64.0,94.0,0.0,,0.0,0.0,0.0,0.0,,,,62.22,29.28,29.92
G3425,05/30/2023 06:28 CDT,29.93,64.0,94.0,0.0,,0.0,0.0,0.0,0.0,,,,62.22,29.28,29.92
G3425,05/30/2023 06:38 CDT,29.93,64.0,95.0,0.0,,0.0,5.0,0.0,0.0,,,,62.53,29.28,29.92
G3425,05/30/2023 06:48 CDT,29.93,64.0,95.0,0.0,,0.0,11.0,0.0,0.0,,,,62.53,29.28,29.92
G3425,05/30/2023 06:58 CDT,29.93,64.0,95.0,0.0,,1.0,16.0,0.0,0.0,,,,62.53,29.28,29.92
G3425,05/30/2023 07:08 CDT,29.94,65.0,95.0,0.0,,0.0,21.0,0.0,0.0,,,,63.52,29.29,29.93
G3425,05/30/2023 07:18 CDT,29.94,65.0,95.0,0.0,,0.0,25.0,0.0,0.0,,,,63.52,29.29,29.93
G3425,05/30/2023 07:28 CDT,29.94,65.0,95.0,0.0,,1.0,30.0,0.0,0.0,,,,63.52,29.29,29.93
G3425,05/30/2023 07:38 CDT,29.94,65.0,95.0,0.0,,0.0,37.0,0.0,0.0,,,,63.52,29.29,29.93
G3425,05/30/2023 07:48 CDT,29.94,66.0,95.0,0.0,,0.0,37.0,0.0,0.0,,,,64.52,29.29,29.93
G3425,05/30/2023 07:58 CDT,29.94,67.0,95.0,0.0,,0.0,151.0,0.0,0.0,,,,65.51,29.29,29.93
G3425,05/30/2023 08:08 CDT,29.94,69.0,94.0,0.0,,1.0,174.0,0.0,0.0,,,,67.19,29.29,29.92
G3425,05/30/2023 08:18 CDT,29.94,70.0,90.0,2.0,270.0,2.0,209.0,0.0,0.0,,W,,66.91,29.29,29.92
G3425,05/30/2023 08:28 CDT,29.94,72.0,85.0,1.0,23.0,2.0,236.0,0.0,0.0,,NNE,,67.22,29.29,29.92
G3425,05/30/2023 08:38 CDT,29.95,73.0,82.0,2.0,225.0,3.0,274.0,0.0,0.0,,SW,,67.16,29.3,29.93
G3425,05/30/2023 08:48 CDT,29.95,74.0,80.0,1.0,338.0,1.0,322.0,0.0,0.0,,NNW,,67.41,29.3,29.93
G3425,05/30/2023 08:58 CDT,29.95,76.0,76.0,1.0,180.0,1.0,350.0,0.0,0.0,,S,,67.87,29.3,29.93
