agency_cd,site_no,datetime,tz_cd,141565_00060,141565_00060_cd
5s,15s,20d,6s,14n,10s
USGS,8170500,9/3/2022 14:30,CDT,92.3,A
USGS,8170500,9/3/2022 14:45,CDT,92.3,A
USGS,8170500,9/3/2022 15:00,CDT,92.3,A
USGS,8170500,9/3/2022 15:15,CDT,95.8,A
USGS,8170500,9/3/2022 15:30,CDT,95.8,A
USGS,8170500,9/3/2022 15:45,CDT,95.8,A
USGS,8170500,9/3/2022 16:00,CDT,95.8,A
USGS,8170500,9/3/2022 16:15,CDT,98.6,A
USGS,8170500,9/3/2022 16:30,CDT,119,A
USGS,8170500,9/3/2022 16:45,CDT,160,A
USGS,8170500,9/3/2022 17:00,CDT,216,A
USGS,8170500,9/3/2022 17:15,CDT,214,A
USGS,8170500,9/3/2022 17:30,CDT,189,A
USGS,8170500,9/3/2022 17:45,CDT,170,A
USGS,8170500,9/3/2022 18:00,CDT,156,A
USGS,8170500,9/3/2022 18:15,CDT,144,A
USGS,8170500,9/3/2022 18:30,CDT,137,A
USGS,8170500,9/3/2022 18:45,CDT,131,A
USGS,8170500,9/3/2022 19:00,CDT,125,A
USGS,8170500,9/3/2022 19:15,CDT,120,A
USGS,8170500,9/3/2022 19:30,CDT,116,A
USGS,8170500,9/3/2022 19:45,CDT,113,A
USGS,8170500,9/3/2022 20:00,CDT,111,A
USGS,8170500,9/3/2022 20:15,CDT,109,A
USGS,8170500,9/3/2022 20:30,CDT,107,A
USGS,8170500,9/3/2022 20:45,CDT,106,A
USGS,8170500,9/3/2022 21:00,CDT,105,A
USGS,8170500,9/3/2022 21:15,CDT,103,A
USGS,8170500,9/3/2022 21:30,CDT,102,A
USGS,8170500,9/3/2022 21:45,CDT,102,A
USGS,8170500,9/3/2022 22:00,CDT,101,A
USGS,8170500,9/3/2022 22:15,CDT,99.7,A
USGS,8170500,9/3/2022 22:30,CDT,99.7,A
USGS,8170500,9/3/2022 22:45,CDT,99.2,A
USGS,8170500,9/3/2022 23:00,CDT,98.6,A
USGS,8170500,9/3/2022 23:15,CDT,98.1,A
USGS,8170500,9/3/2022 23:30,CDT,98.1,A
USGS,8170500,9/3/2022 23:45,CDT,97.5,A
USGS,8170500,9/4/2022 0:00,CDT,97,A
USGS,8170500,9/4/2022 0:15,CDT,97,A
USGS,8170500,9/4/2022 0:30,CDT,96.4,A
USGS,8170500,9/4/2022 0:45,CDT,96.4,A
USGS,8170500,9/4/2022 1:00,CDT,96.4,A
USGS,8170500,9/4/2022 1:15,CDT,95.8,A
USGS,8170500,9/4/2022 1:30,CDT,95.3,A
USGS,8170500,9/4/2022 1:45,CDT,95.3,A
USGS,8170500,9/4/2022 2:00,CDT,95.3,A
USGS,8170500,9/4/2022 2:15,CDT,95.3,A
USGS,8170500,9/4/2022 2:30,CDT,95.3,A
USGS,8170500,9/4/2022 2:45,CDT,95.3,A
USGS,8170500,9/4/2022 3:00,CDT,95.3,A
USGS,8170500,9/4/2022 3:15,CDT,94.7,A
USGS,8170500,9/4/2022 3:30,CDT,95.3,A
USGS,8170500,9/4/2022 3:45,CDT,94.7,A
USGS,8170500,9/4/2022 4:00,CDT,94.7,A
USGS,8170500,9/4/2022 4:15,CDT,94.7,A
USGS,8170500,9/4/2022 4:30,CDT,94.7,A
USGS,8170500,9/4/2022 4:45,CDT,94.7,A
USGS,8170500,9/4/2022 5:00,CDT,94.7,A
USGS,8170500,9/4/2022 5:15,CDT,94.7,A
USGS,8170500,9/4/2022 5:30,CDT,94.1,A
USGS,8170500,9/4/2022 5:45,CDT,94.1,A
USGS,8170500,9/4/2022 6:00,CDT,94.1,A
USGS,8170500,9/4/2022 6:15,CDT,94.1,A
USGS,8170500,9/4/2022 6:30,CDT,94.1,A
USGS,8170500,9/4/2022 6:45,CDT,94.1,A
USGS,8170500,9/4/2022 7:00,CDT,94.1,A
USGS,8170500,9/4/2022 7:15,CDT,94.1,A
USGS,8170500,9/4/2022 7:30,CDT,94.1,A
USGS,8170500,9/4/2022 7:45,CDT,94.1,A
USGS,8170500,9/4/2022 8:00,CDT,94.1,A
USGS,8170500,9/4/2022 8:15,CDT,94.1,A
USGS,8170500,9/4/2022 8:30,CDT,94.1,A
USGS,8170500,9/4/2022 8:45,CDT,94.1,A
USGS,8170500,9/4/2022 9:00,CDT,94.7,A
USGS,8170500,9/4/2022 9:15,CDT,94.1,A
USGS,8170500,9/4/2022 9:30,CDT,94.1,A
USGS,8170500,9/4/2022 9:45,CDT,94.1,A
USGS,8170500,9/4/2022 10:00,CDT,94.1,A
USGS,8170500,9/4/2022 10:15,CDT,94.1,A
USGS,8170500,9/4/2022 10:30,CDT,94.1,A
USGS,8170500,9/4/2022 10:45,CDT,94.1,A
USGS,8170500,9/4/2022 11:00,CDT,93.5,A
USGS,8170500,9/4/2022 11:15,CDT,94.1,A
USGS,8170500,9/4/2022 11:30,CDT,94.1,A
USGS,8170500,9/4/2022 11:45,CDT,94.1,A
USGS,8170500,9/4/2022 12:00,CDT,94.1,A
USGS,8170500,9/4/2022 12:15,CDT,94.1,A
USGS,8170500,9/4/2022 12:30,CDT,94.7,A
USGS,8170500,9/4/2022 12:45,CDT,94.1,A
USGS,8170500,9/4/2022 13:00,CDT,94.1,A
USGS,8170500,9/4/2022 13:15,CDT,94.1,A
USGS,8170500,9/4/2022 13:30,CDT,94.1,A
USGS,8170500,9/4/2022 13:45,CDT,94.7,A
USGS,8170500,9/4/2022 14:00,CDT,94.1,A
USGS,8170500,9/4/2022 14:15,CDT,95.3,A
USGS,8170500,9/4/2022 14:30,CDT,94.7,A
USGS,8170500,9/4/2022 14:45,CDT,95.8,A
USGS,8170500,9/4/2022 15:00,CDT,95.3,A
USGS,8170500,9/4/2022 15:15,CDT,95.3,A
USGS,8170500,9/4/2022 15:30,CDT,94.7,A
USGS,8170500,9/4/2022 15:45,CDT,94.7,A
USGS,8170500,9/4/2022 16:00,CDT,94.7,A
USGS,8170500,9/4/2022 16:15,CDT,95.3,A
USGS,8170500,9/4/2022 16:30,CDT,95.3,A
USGS,8170500,9/4/2022 16:45,CDT,94.1,A
USGS,8170500,9/4/2022 17:00,CDT,94.7,A
USGS,8170500,9/4/2022 17:15,CDT,95.3,A
USGS,8170500,9/4/2022 17:30,CDT,94.1,A
USGS,8170500,9/4/2022 17:45,CDT,94.1,A
USGS,8170500,9/4/2022 18:00,CDT,94.7,A
USGS,8170500,9/4/2022 18:15,CDT,94.1,A
USGS,8170500,9/4/2022 18:30,CDT,94.7,A
USGS,8170500,9/4/2022 18:45,CDT,94.1,A
USGS,8170500,9/4/2022 19:00,CDT,94.1,A
USGS,8170500,9/4/2022 19:15,CDT,93.5,A
USGS,8170500,9/4/2022 19:30,CDT,94.1,A
USGS,8170500,9/4/2022 19:45,CDT,93,A
USGS,8170500,9/4/2022 20:00,CDT,93,A
USGS,8170500,9/4/2022 20:15,CDT,93,A
USGS,8170500,9/4/2022 20:30,CDT,93,A
USGS,8170500,9/4/2022 20:45,CDT,93,A
USGS,8170500,9/4/2022 21:00,CDT,93,A
USGS,8170500,9/4/2022 21:15,CDT,93,A
USGS,8170500,9/4/2022 21:30,CDT,92.4,A
USGS,8170500,9/4/2022 21:45,CDT,92.4,A
USGS,8170500,9/4/2022 22:00,CDT,92.4,A
USGS,8170500,9/4/2022 22:15,CDT,91.8,A
USGS,8170500,9/4/2022 22:30,CDT,91.8,A
USGS,8170500,9/4/2022 22:45,CDT,91.8,A
USGS,8170500,9/4/2022 23:00,CDT,92.4,A
USGS,8170500,9/4/2022 23:15,CDT,92.4,A
USGS,8170500,9/4/2022 23:30,CDT,92.4,A
USGS,8170500,9/4/2022 23:45,CDT,92.4,A
USGS,8170500,9/5/2022 0:00,CDT,92.4,A
USGS,8170500,9/5/2022 0:15,CDT,92.4,A
USGS,8170500,9/5/2022 0:30,CDT,92.4,A
USGS,8170500,9/5/2022 0:45,CDT,92.4,A
USGS,8170500,9/5/2022 1:00,CDT,92.4,A
USGS,8170500,9/5/2022 1:15,CDT,92.4,A
USGS,8170500,9/5/2022 1:30,CDT,93,A
USGS,8170500,9/5/2022 1:45,CDT,92.4,A
USGS,8170500,9/5/2022 2:00,CDT,92.4,A
USGS,8170500,9/5/2022 2:15,CDT,91.8,A
USGS,8170500,9/5/2022 2:30,CDT,91.8,A
USGS,8170500,9/5/2022 2:45,CDT,91.8,A
USGS,8170500,9/5/2022 3:00,CDT,91.8,A
USGS,8170500,9/5/2022 3:15,CDT,91.2,A
USGS,8170500,9/5/2022 3:30,CDT,91.2,A
USGS,8170500,9/5/2022 3:45,CDT,91.2,A
USGS,8170500,9/5/2022 4:00,CDT,91.2,A
USGS,8170500,9/5/2022 4:15,CDT,91.2,A
USGS,8170500,9/5/2022 4:30,CDT,91.2,A
USGS,8170500,9/5/2022 4:45,CDT,91.2,A
USGS,8170500,9/5/2022 5:00,CDT,91.2,A
USGS,8170500,9/5/2022 5:15,CDT,91.2,A
USGS,8170500,9/5/2022 5:30,CDT,91.2,A
USGS,8170500,9/5/2022 5:45,CDT,91.2,A
USGS,8170500,9/5/2022 6:00,CDT,91.8,A
USGS,8170500,9/5/2022 6:15,CDT,91.8,A
USGS,8170500,9/5/2022 6:30,CDT,91.8,A
USGS,8170500,9/5/2022 6:45,CDT,91.8,A
USGS,8170500,9/5/2022 7:00,CDT,91.8,A
USGS,8170500,9/5/2022 7:15,CDT,91.8,A
USGS,8170500,9/5/2022 7:30,CDT,91.8,A
USGS,8170500,9/5/2022 7:45,CDT,91.8,A
USGS,8170500,9/5/2022 8:00,CDT,91.8,A
USGS,8170500,9/5/2022 8:15,CDT,92.4,A
USGS,8170500,9/5/2022 8:30,CDT,91.8,A
USGS,8170500,9/5/2022 8:45,CDT,91.8,A
USGS,8170500,9/5/2022 9:00,CDT,91.2,A
USGS,8170500,9/5/2022 9:15,CDT,91.8,A
USGS,8170500,9/5/2022 9:30,CDT,91.8,A
USGS,8170500,9/5/2022 9:45,CDT,92.4,A
USGS,8170500,9/5/2022 10:00,CDT,91.8,A
USGS,8170500,9/5/2022 10:15,CDT,92.4,A
USGS,8170500,9/5/2022 10:30,CDT,92.4,A
USGS,8170500,9/5/2022 10:45,CDT,92.4,A
USGS,8170500,9/5/2022 11:00,CDT,93,A
USGS,8170500,9/5/2022 11:15,CDT,93,A
USGS,8170500,9/5/2022 11:30,CDT,93.6,A
USGS,8170500,9/5/2022 11:45,CDT,94.2,A
USGS,8170500,9/5/2022 12:00,CDT,93.6,A
USGS,8170500,9/5/2022 12:15,CDT,93.6,A
USGS,8170500,9/5/2022 12:30,CDT,94.2,A
USGS,8170500,9/5/2022 12:45,CDT,94.2,A
USGS,8170500,9/5/2022 13:00,CDT,94.2,A
USGS,8170500,9/5/2022 13:15,CDT,93.6,A
USGS,8170500,9/5/2022 13:30,CDT,93.6,A
USGS,8170500,9/5/2022 13:45,CDT,94.7,A
USGS,8170500,9/5/2022 14:00,CDT,95.3,A
USGS,8170500,9/5/2022 14:15,CDT,94.7,A
USGS,8170500,9/5/2022 14:30,CDT,94.7,A
USGS,8170500,9/5/2022 14:45,CDT,94.7,A
USGS,8170500,9/5/2022 15:00,CDT,94.7,A
USGS,8170500,9/5/2022 15:15,CDT,94.2,A
USGS,8170500,9/5/2022 15:30,CDT,93.6,A
USGS,8170500,9/5/2022 15:45,CDT,94.7,A
USGS,8170500,9/5/2022 16:00,CDT,94.7,A
USGS,8170500,9/5/2022 16:15,CDT,94.2,A
USGS,8170500,9/5/2022 16:30,CDT,93.6,A
USGS,8170500,9/5/2022 16:45,CDT,94.2,A
USGS,8170500,9/5/2022 17:00,CDT,94.2,A
USGS,8170500,9/5/2022 17:15,CDT,95.3,A
USGS,8170500,9/5/2022 17:30,CDT,94.7,A
USGS,8170500,9/5/2022 17:45,CDT,94.2,A
USGS,8170500,9/5/2022 18:00,CDT,94.2,A
USGS,8170500,9/5/2022 18:15,CDT,93.6,A
USGS,8170500,9/5/2022 18:30,CDT,93.6,A
USGS,8170500,9/5/2022 18:45,CDT,93,A
USGS,8170500,9/5/2022 19:00,CDT,92.4,A
USGS,8170500,9/5/2022 19:15,CDT,91.8,A
USGS,8170500,9/5/2022 19:30,CDT,91.8,A
USGS,8170500,9/5/2022 19:45,CDT,92.4,A
USGS,8170500,9/5/2022 20:00,CDT,91.8,A
USGS,8170500,9/5/2022 20:15,CDT,91.8,A
USGS,8170500,9/5/2022 20:30,CDT,91.2,A
USGS,8170500,9/5/2022 20:45,CDT,92.4,A
USGS,8170500,9/5/2022 21:00,CDT,91.8,A
USGS,8170500,9/5/2022 21:15,CDT,91.2,A
USGS,8170500,9/5/2022 21:30,CDT,91.2,A
USGS,8170500,9/5/2022 21:45,CDT,91.2,A
USGS,8170500,9/5/2022 22:00,CDT,91.2,A
USGS,8170500,9/5/2022 22:15,CDT,91.2,A
USGS,8170500,9/5/2022 22:30,CDT,91.2,A
USGS,8170500,9/5/2022 22:45,CDT,90.7,A
USGS,8170500,9/5/2022 23:00,CDT,90.7,A
USGS,8170500,9/5/2022 23:15,CDT,90.7,A
USGS,8170500,9/5/2022 23:30,CDT,90.7,A
USGS,8170500,9/5/2022 23:45,CDT,90.7,A
USGS,8170500,9/6/2022 0:00,CDT,90.7,A
USGS,8170500,9/6/2022 0:15,CDT,90.1,A
USGS,8170500,9/6/2022 0:30,CDT,90.1,A
USGS,8170500,9/6/2022 0:45,CDT,89.5,A
USGS,8170500,9/6/2022 1:00,CDT,89.5,A
USGS,8170500,9/6/2022 1:15,CDT,89.5,A
USGS,8170500,9/6/2022 1:30,CDT,89.5,A
USGS,8170500,9/6/2022 1:45,CDT,89.5,A
USGS,8170500,9/6/2022 2:00,CDT,89.5,A
USGS,8170500,9/6/2022 2:15,CDT,90.1,A
USGS,8170500,9/6/2022 2:30,CDT,90.1,A
USGS,8170500,9/6/2022 2:45,CDT,90.1,A
USGS,8170500,9/6/2022 3:00,CDT,90.1,A
USGS,8170500,9/6/2022 3:15,CDT,90.7,A
USGS,8170500,9/6/2022 3:30,CDT,90.7,A
USGS,8170500,9/6/2022 3:45,CDT,90.1,A
USGS,8170500,9/6/2022 4:00,CDT,90.1,A
USGS,8170500,9/6/2022 4:15,CDT,90.1,A
USGS,8170500,9/6/2022 4:30,CDT,89.5,A
USGS,8170500,9/6/2022 4:45,CDT,89.5,A
USGS,8170500,9/6/2022 5:00,CDT,88.9,A
USGS,8170500,9/6/2022 5:15,CDT,88.9,A
USGS,8170500,9/6/2022 5:30,CDT,88.9,A
USGS,8170500,9/6/2022 5:45,CDT,88.3,A
USGS,8170500,9/6/2022 6:00,CDT,88.3,A
USGS,8170500,9/6/2022 6:15,CDT,88.9,A
USGS,8170500,9/6/2022 6:30,CDT,88.9,A
USGS,8170500,9/6/2022 6:45,CDT,88.9,A
USGS,8170500,9/6/2022 7:00,CDT,88.9,A
USGS,8170500,9/6/2022 7:15,CDT,88.9,A
USGS,8170500,9/6/2022 7:30,CDT,89.5,A
USGS,8170500,9/6/2022 7:45,CDT,89.5,A
USGS,8170500,9/6/2022 8:00,CDT,89.5,A
USGS,8170500,9/6/2022 8:15,CDT,89.5,A
USGS,8170500,9/6/2022 8:30,CDT,93,A
USGS,8170500,9/6/2022 8:45,CDT,96.5,A
USGS,8170500,9/6/2022 9:00,CDT,96.5,A
USGS,8170500,9/6/2022 9:15,CDT,96.5,A
USGS,8170500,9/6/2022 9:30,CDT,95.3,A
USGS,8170500,9/6/2022 9:45,CDT,95.3,A
USGS,8170500,9/6/2022 10:00,CDT,94.8,A
USGS,8170500,9/6/2022 10:15,CDT,94.2,A
USGS,8170500,9/6/2022 10:30,CDT,94.2,A
USGS,8170500,9/6/2022 10:45,CDT,93.6,A
USGS,8170500,9/6/2022 11:00,CDT,93.6,A
USGS,8170500,9/6/2022 11:15,CDT,93,A
USGS,8170500,9/6/2022 11:30,CDT,93.6,A
USGS,8170500,9/6/2022 11:45,CDT,93.6,A
USGS,8170500,9/6/2022 12:00,CDT,93,A
USGS,8170500,9/6/2022 12:15,CDT,93.6,A
USGS,8170500,9/6/2022 12:30,CDT,93,A
USGS,8170500,9/6/2022 12:45,CDT,93.6,A
USGS,8170500,9/6/2022 13:00,CDT,93.6,A
USGS,8170500,9/6/2022 13:15,CDT,93.6,A
USGS,8170500,9/6/2022 13:30,CDT,94.2,A
USGS,8170500,9/6/2022 13:45,CDT,94.2,A
USGS,8170500,9/6/2022 14:00,CDT,94.2,A
USGS,8170500,9/6/2022 14:15,CDT,94.8,A
USGS,8170500,9/6/2022 14:30,CDT,94.2,A
USGS,8170500,9/6/2022 14:45,CDT,93.6,A
USGS,8170500,9/6/2022 15:00,CDT,93.6,A
USGS,8170500,9/6/2022 15:15,CDT,94.2,A
USGS,8170500,9/6/2022 15:30,CDT,94.2,A
USGS,8170500,9/6/2022 15:45,CDT,93.6,A
USGS,8170500,9/6/2022 16:00,CDT,93.6,A
USGS,8170500,9/6/2022 16:15,CDT,93.6,A
USGS,8170500,9/6/2022 16:30,CDT,94.2,A
USGS,8170500,9/6/2022 16:45,CDT,94.2,A
USGS,8170500,9/6/2022 17:00,CDT,94.2,A
USGS,8170500,9/6/2022 17:15,CDT,94.2,A
USGS,8170500,9/6/2022 17:30,CDT,94.8,A
USGS,8170500,9/6/2022 17:45,CDT,94.2,A
USGS,8170500,9/6/2022 18:00,CDT,94.2,A
USGS,8170500,9/6/2022 18:15,CDT,94.2,A
USGS,8170500,9/6/2022 18:30,CDT,93.6,A
USGS,8170500,9/6/2022 18:45,CDT,93.6,A
USGS,8170500,9/6/2022 19:00,CDT,94.2,A
USGS,8170500,9/6/2022 19:15,CDT,93.6,A
USGS,8170500,9/6/2022 19:30,CDT,93,A
USGS,8170500,9/6/2022 19:45,CDT,93,A
USGS,8170500,9/6/2022 20:00,CDT,93,A
USGS,8170500,9/6/2022 20:15,CDT,93,A
USGS,8170500,9/6/2022 20:30,CDT,94.2,A
USGS,8170500,9/6/2022 20:45,CDT,92.5,A
USGS,8170500,9/6/2022 21:00,CDT,93,A
USGS,8170500,9/6/2022 21:15,CDT,93,A
USGS,8170500,9/6/2022 21:30,CDT,93,A
USGS,8170500,9/6/2022 21:45,CDT,93,A
USGS,8170500,9/6/2022 22:00,CDT,92.5,A
USGS,8170500,9/6/2022 22:15,CDT,93.1,A
USGS,8170500,9/6/2022 22:30,CDT,93.1,A
USGS,8170500,9/6/2022 22:45,CDT,92.5,A
USGS,8170500,9/6/2022 23:00,CDT,92.5,A
USGS,8170500,9/6/2022 23:15,CDT,92.5,A
USGS,8170500,9/6/2022 23:30,CDT,92.5,A
USGS,8170500,9/6/2022 23:45,CDT,91.9,A
USGS,8170500,9/7/2022 0:00,CDT,92.5,A
USGS,8170500,9/7/2022 0:15,CDT,92.5,A
USGS,8170500,9/7/2022 0:30,CDT,92.5,A
USGS,8170500,9/7/2022 0:45,CDT,93.1,A
USGS,8170500,9/7/2022 1:00,CDT,93.1,A
USGS,8170500,9/7/2022 1:15,CDT,93.1,A
USGS,8170500,9/7/2022 1:30,CDT,93.1,A
USGS,8170500,9/7/2022 1:45,CDT,93.1,A
USGS,8170500,9/7/2022 2:00,CDT,93.1,A
USGS,8170500,9/7/2022 2:15,CDT,93.1,A
USGS,8170500,9/7/2022 2:30,CDT,93.1,A
USGS,8170500,9/7/2022 2:45,CDT,93.1,A
USGS,8170500,9/7/2022 3:00,CDT,93.1,A
USGS,8170500,9/7/2022 3:15,CDT,93.1,A
USGS,8170500,9/7/2022 3:30,CDT,93.6,A
USGS,8170500,9/7/2022 3:45,CDT,93.1,A
USGS,8170500,9/7/2022 4:00,CDT,93.6,A
USGS,8170500,9/7/2022 4:15,CDT,93.6,A
USGS,8170500,9/7/2022 4:30,CDT,93.6,A
USGS,8170500,9/7/2022 4:45,CDT,93.6,A
USGS,8170500,9/7/2022 5:00,CDT,93.6,A
USGS,8170500,9/7/2022 5:15,CDT,93.6,A
USGS,8170500,9/7/2022 5:30,CDT,93.6,A
USGS,8170500,9/7/2022 5:45,CDT,93.6,A
USGS,8170500,9/7/2022 6:00,CDT,93.6,A
USGS,8170500,9/7/2022 6:15,CDT,94.2,A
USGS,8170500,9/7/2022 6:30,CDT,93.6,A
USGS,8170500,9/7/2022 6:45,CDT,93.6,A
USGS,8170500,9/7/2022 7:00,CDT,93.6,A
USGS,8170500,9/7/2022 7:15,CDT,93.6,A
USGS,8170500,9/7/2022 7:30,CDT,93.6,A
USGS,8170500,9/7/2022 7:45,CDT,94.2,A
USGS,8170500,9/7/2022 8:00,CDT,93.6,A
USGS,8170500,9/7/2022 8:15,CDT,93.6,A
USGS,8170500,9/7/2022 8:30,CDT,94.2,A
USGS,8170500,9/7/2022 8:45,CDT,93.6,A
USGS,8170500,9/7/2022 9:00,CDT,94.2,A
USGS,8170500,9/7/2022 9:15,CDT,94.2,A
USGS,8170500,9/7/2022 9:30,CDT,93.7,A
USGS,8170500,9/7/2022 9:45,CDT,93.7,A
USGS,8170500,9/7/2022 10:00,CDT,93.7,A
USGS,8170500,9/7/2022 10:15,CDT,93.7,A
USGS,8170500,9/7/2022 10:30,CDT,93.7,A
USGS,8170500,9/7/2022 10:45,CDT,93.7,A
USGS,8170500,9/7/2022 11:00,CDT,93.7,A
USGS,8170500,9/7/2022 11:15,CDT,93.7,A
USGS,8170500,9/7/2022 11:30,CDT,93.1,A
USGS,8170500,9/7/2022 11:45,CDT,93.1,A
USGS,8170500,9/7/2022 12:00,CDT,93.1,A
USGS,8170500,9/7/2022 12:15,CDT,93.1,A
USGS,8170500,9/7/2022 12:30,CDT,94.2,A
USGS,8170500,9/7/2022 12:45,CDT,93.7,A
USGS,8170500,9/7/2022 13:00,CDT,93.7,A
USGS,8170500,9/7/2022 13:15,CDT,93.1,A
USGS,8170500,9/7/2022 13:30,CDT,92.5,A
USGS,8170500,9/7/2022 13:45,CDT,92.5,A
USGS,8170500,9/7/2022 14:00,CDT,92.5,A
USGS,8170500,9/7/2022 14:15,CDT,93.1,A
USGS,8170500,9/7/2022 14:30,CDT,96,A
USGS,8170500,9/7/2022 14:45,CDT,96,A
USGS,8170500,9/7/2022 15:00,CDT,95.4,A
USGS,8170500,9/7/2022 15:15,CDT,94.2,A
USGS,8170500,9/7/2022 15:30,CDT,94.2,A
USGS,8170500,9/7/2022 15:45,CDT,93.1,A
USGS,8170500,9/7/2022 16:00,CDT,88.9,A
USGS,8170500,9/7/2022 16:15,CDT,86.5,A
USGS,8170500,9/7/2022 16:30,CDT,85.9,A
USGS,8170500,9/7/2022 16:45,CDT,85.2,A
USGS,8170500,9/7/2022 17:00,CDT,85.9,A
USGS,8170500,9/7/2022 17:15,CDT,85.2,A
USGS,8170500,9/7/2022 17:30,CDT,85.2,A
USGS,8170500,9/7/2022 17:45,CDT,85.2,A
USGS,8170500,9/7/2022 18:00,CDT,85.9,A
USGS,8170500,9/7/2022 18:15,CDT,86.5,A
USGS,8170500,9/7/2022 18:30,CDT,86.5,A
USGS,8170500,9/7/2022 18:45,CDT,87.1,A
USGS,8170500,9/7/2022 19:00,CDT,87.7,A
USGS,8170500,9/7/2022 19:15,CDT,87.7,A
USGS,8170500,9/7/2022 19:30,CDT,87.7,A
USGS,8170500,9/7/2022 19:45,CDT,88.3,A
USGS,8170500,9/7/2022 20:00,CDT,88.3,A
USGS,8170500,9/7/2022 20:15,CDT,88.3,A
USGS,8170500,9/7/2022 20:30,CDT,88.3,A
USGS,8170500,9/7/2022 20:45,CDT,88.3,A
USGS,8170500,9/7/2022 21:00,CDT,88.3,A
USGS,8170500,9/7/2022 21:15,CDT,88.3,A
USGS,8170500,9/7/2022 21:30,CDT,88.3,A
USGS,8170500,9/7/2022 21:45,CDT,87.7,A
USGS,8170500,9/7/2022 22:00,CDT,88.3,A
USGS,8170500,9/7/2022 22:15,CDT,87.7,A
USGS,8170500,9/7/2022 22:30,CDT,88.3,A
USGS,8170500,9/7/2022 22:45,CDT,87.7,A
USGS,8170500,9/7/2022 23:00,CDT,88.3,A
USGS,8170500,9/7/2022 23:15,CDT,87.1,A
USGS,8170500,9/7/2022 23:30,CDT,87.1,A
USGS,8170500,9/7/2022 23:45,CDT,87.1,A
USGS,8170500,9/8/2022 0:00,CDT,87.1,A
USGS,8170500,9/8/2022 0:15,CDT,87.7,A
USGS,8170500,9/8/2022 0:30,CDT,87.7,A
USGS,8170500,9/8/2022 0:45,CDT,88.3,A
USGS,8170500,9/8/2022 1:00,CDT,88.3,A
USGS,8170500,9/8/2022 1:15,CDT,88.3,A
USGS,8170500,9/8/2022 1:30,CDT,88.3,A
USGS,8170500,9/8/2022 1:45,CDT,88.9,A
USGS,8170500,9/8/2022 2:00,CDT,88.9,A
USGS,8170500,9/8/2022 2:15,CDT,88.9,A
USGS,8170500,9/8/2022 2:30,CDT,88.9,A
USGS,8170500,9/8/2022 2:45,CDT,88.9,A
USGS,8170500,9/8/2022 3:00,CDT,88.9,A
USGS,8170500,9/8/2022 3:15,CDT,88.9,A
USGS,8170500,9/8/2022 3:30,CDT,89.5,A
USGS,8170500,9/8/2022 3:45,CDT,89.5,A
USGS,8170500,9/8/2022 4:00,CDT,89.5,A
USGS,8170500,9/8/2022 4:15,CDT,89.5,A
USGS,8170500,9/8/2022 4:30,CDT,89.5,A
USGS,8170500,9/8/2022 4:45,CDT,88.9,A
USGS,8170500,9/8/2022 5:00,CDT,89.5,A
USGS,8170500,9/8/2022 5:15,CDT,89.5,A
USGS,8170500,9/8/2022 5:30,CDT,89.5,A
USGS,8170500,9/8/2022 5:45,CDT,89.5,A
USGS,8170500,9/8/2022 6:00,CDT,89.5,A
USGS,8170500,9/8/2022 6:15,CDT,89.5,A
USGS,8170500,9/8/2022 6:30,CDT,89.5,A
USGS,8170500,9/8/2022 6:45,CDT,89.5,A
USGS,8170500,9/8/2022 7:00,CDT,89.5,A
USGS,8170500,9/8/2022 7:15,CDT,89.5,A
USGS,8170500,9/8/2022 7:30,CDT,89.5,A
USGS,8170500,9/8/2022 7:45,CDT,90.2,A
USGS,8170500,9/8/2022 8:00,CDT,89.6,A
USGS,8170500,9/8/2022 8:15,CDT,89.6,A
USGS,8170500,9/8/2022 8:30,CDT,89.6,A
USGS,8170500,9/8/2022 8:45,CDT,89.6,A
USGS,8170500,9/8/2022 9:00,CDT,90.2,A
USGS,8170500,9/8/2022 9:15,CDT,90.2,A
USGS,8170500,9/8/2022 9:30,CDT,89.6,A
USGS,8170500,9/8/2022 9:45,CDT,89.6,A
USGS,8170500,9/8/2022 10:00,CDT,90.2,A
USGS,8170500,9/8/2022 10:15,CDT,89.6,A
USGS,8170500,9/8/2022 10:30,CDT,90.2,A
USGS,8170500,9/8/2022 10:45,CDT,90.1,A
USGS,8170500,9/8/2022 11:00,CDT,90.1,A
USGS,8170500,9/8/2022 11:15,CDT,90.1,A
USGS,8170500,9/8/2022 11:30,CDT,90.1,A
USGS,8170500,9/8/2022 11:45,CDT,90.1,A
USGS,8170500,9/8/2022 12:00,CDT,89.5,A
USGS,8170500,9/8/2022 12:15,CDT,89.5,A
USGS,8170500,9/8/2022 12:30,CDT,89.5,A
USGS,8170500,9/8/2022 12:45,CDT,88.9,A
USGS,8170500,9/8/2022 13:00,CDT,88.9,A
USGS,8170500,9/8/2022 13:15,CDT,88.9,A
USGS,8170500,9/8/2022 13:30,CDT,88.9,A
USGS,8170500,9/8/2022 13:45,CDT,88.3,A
USGS,8170500,9/8/2022 14:00,CDT,88.3,A
USGS,8170500,9/8/2022 14:15,CDT,88.9,A
USGS,8170500,9/8/2022 14:30,CDT,88.9,A
USGS,8170500,9/8/2022 14:45,CDT,89.5,A
USGS,8170500,9/8/2022 15:00,CDT,89.5,A
USGS,8170500,9/8/2022 15:15,CDT,89.5,A
